id,object_id,school,type_of_school,region,province,legislative,division,municipality,district,barangay,total_enrollees,total_instructors,color_code,gps_source,count,school_type,color_zone,annual_per_capita_poverty_threshold_2018,poverty_incidence_among_families,population_as_of_may_2020,unemployment_rate_per_region
111940,12438,SAN JOSE ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,OAS,OAS SOUTH,SAN JOSE,196,5,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111948,12439,BASICAO COASTAL ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,PIO DURAN,PIODURAN WEST PIODURAN NORTH,BASICAO COASTAL,427,12,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111951,12440,BUENAVISTA ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,PIO DURAN,PIODURAN EAST PIODURAN SOUTH,BUENAVISTA,249,6,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111984,12441,ITARAN ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,POLANGUI,POLANGUI NORTH,ITARAN,379,11,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111987,12442,LIDONG ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,POLANGUI,POLANGUI NORTH,LIDONG,483,15,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111988,12443,LOURDES ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,POLANGUI,POLANGUI NORTH,LOURDES,108,5,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111992,12444,NAPO ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,POLANGUI,POLANGUI NORTH,NAPO,383,9,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
112058,12445,SAN ANDRES ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,1ST,ALBAY,SANTO DOMINGO LIBOG,STO DOMINGO,SAN ANDRES,528,15,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
112061,12446,STA. MISERICORDIA ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,1ST,ALBAY,SANTO DOMINGO LIBOG,STO DOMINGO,STA MISERICORDIA,361,13,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
112062,12447,STO. DOMINGO CS,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,1ST,ALBAY,SANTO DOMINGO LIBOG,STO DOMINGO,NAGSIYA,1490,49,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
112068,12448,CALE ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,1ST,ALBAY,TIWI,TIWI,CALE,1093,24,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
112069,12449,JOROAN ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,1ST,ALBAY,TIWI,TIWI,JOROAN,506,13,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
112070,12450,LIBJO ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,1ST,ALBAY,TIWI,TIWI,LIBJO,307,9,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
112076,12451,NAGAS ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,1ST,ALBAY,TIWI,TIWI,NAGAS,439,14,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
112077,12452,PUTSAN ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,1ST,ALBAY,TIWI,TIWI,PUTSAN,205,7,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
112081,12453,TIWI CS,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,1ST,ALBAY,TIWI,TIWI,TIGBI,1394,39,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
172509,12454,BASUD ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,1ST,ALBAY,MALILIPOT,MALILIPOT,BARANGAY IV,127,2,RED,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
112104,12455,SAN JOSE ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,2ND,CAMARINES NORTE,BASUD,BASUD,SAN JOSE,153,2,RED,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112127,12456,TALENTO-ROLL ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,1ST,CAMARINES NORTE,CAPALONGA,CAPALONGA,ALAYAO,619,14,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112132,12457,AWITAN ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,2ND,CAMARINES NORTE,DAET,DAET NORTH,AWITAN,421,11,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112133,12458,BAGASBAS ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,2ND,CAMARINES NORTE,DAET,DAET NORTH,BAGASBAS,686,18,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112134,12459,DAET ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,2ND,CAMARINES NORTE,DAET,DAET NORTH,POBLACION VII,4003,86,YELLOW,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112137,12460,MORENO INTEG. SCH.,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,2ND,CAMARINES NORTE,DAET,DAET NORTH,POBLACION VIII,487,16,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112138,12461,PANDAN ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,2ND,CAMARINES NORTE,DAET,DAET NORTH,BRGY V,784,19,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112142,12462,COBANGBANG,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,2ND,CAMARINES NORTE,DAET,DAET SOUTH,COBANGBANG,575,18,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112151,12463,JOSE PANGANIBAN ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,1ST,CAMARINES NORTE,JOSE PANGANIBAN,JOSE PANGANIBAN EAST,SOUTH POBLACION,2031,50,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112163,12464,LARAP ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,1ST,CAMARINES NORTE,JOSE PANGANIBAN,JOSE PANGANIBAN WEST,LARAP,946,22,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112169,12465,SAN PEDRO ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,1ST,CAMARINES NORTE,JOSE PANGANIBAN,JOSE PANGANIBAN WEST,SAN PEDRO,199,6,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112170,12466,CRESENCIA B. ENVERGA ES (STA. CRUZ ES),SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,1ST,CAMARINES NORTE,JOSE PANGANIBAN,JOSE PANGANIBAN WEST,STA CRUZ,261,7,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112182,12467,FUNDADO ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,1ST,CAMARINES NORTE,LABO,LABO EAST,FUNDADO,685,16,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112186,12468,LABO ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,1ST,CAMARINES NORTE,LABO,LABO EAST,SAN FRANCISCO,2124,63,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112236,12469,PAMBUHAN ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,2ND,CAMARINES NORTE,MERCEDES,MERCEDES,PAMBUHAN,548,13,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112242,12470,BATOBALANI ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,1ST,CAMARINES NORTE,PARACALE,PARACALE,BATOBALANI,1258,28,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112296,12471,TALISAY ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,2ND,CAMARINES NORTE,TALISAY,TALISAY,POBLACION,969,24,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112298,12472,BANOCBOC ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,2ND,CAMARINES NORTE,VINZONS,VINZONS,BANOCBOC,707,13,GOLD,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112313,12473,PINAGTIGASAN ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,2ND,CAMARINES NORTE,VINZONS,VINZONS,PINAGTIGASAN,319,8,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112314,12474,STO. DOMINGO ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,2ND,CAMARINES NORTE,VINZONS,VINZONS,STO DOMINGO,464,15,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112316,12475,VINZONS PILOT ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,2ND,CAMARINES NORTE,VINZONS,VINZONS,BRGY I,1797,58,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
173017,12476,BAGUMBAYAN ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES NORTE,1ST,CAMARINES NORTE,PARACALE,PARACALE,BAGUMBAYAN,388,6,RED,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,25051.11703,22.4126693,629699,9.510663081
112319,12477,BAAO CS,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BAAO,BAAO,STA CRUZ,841,20,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112322,12478,BULUANG ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BAAO,BAAO,BULUANG,1122,21,GOLD,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112334,12479,SALVACION ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BAAO,BAAO,SALVACION,431,9,YELLOW,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112338,12480,SAN VICENTE ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BAAO,BAAO,SAN VICENTE,539,12,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112355,12481,PARARAO ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BALATAN,BALATAN,PARARAO,498,13,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112357,12482,SAN FRANCISCO ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BALATAN,BALATAN,SAN FRANCISCO,243,5,YELLOW,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112359,12483,TAPAYAS ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BALATAN,BALATAN,TAPAYAS,360,10,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112361,12484,AGOS ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BATO,BATO,AGOS,232,8,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112362,12485,ATIPOLO ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BATO,BATO,SAN JUAN,579,16,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112365,12486,BATO SOUTH CS,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BATO,BATO,SANTIAGO,1379,29,YELLOW,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112368,12487,CRISTO REY ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BATO,BATO,CRISTO REY,209,6,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112375,12488,MASOLI ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BATO,BATO,MASOLI,476,13,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112376,12489,NEIGHBORHOOD ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BATO,BATO,NEIGBORHOOD,159,5,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112377,12490,NINO JESUS ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BATO,BATO,NIÑO JESUS,92,5,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112379,12491,PALO ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BATO,BATO,PALO,241,6,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112381,12492,SALVACION ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BATO,BATO,SALVACION,526,11,YELLOW,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112384,12493,SAN ROQUE ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BATO,BATO,SAN ROQUE,409,11,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112390,12494,BUHI CS,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BUHI,BUHI,SAN PEDRO,1932,39,YELLOW,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112391,12495,BUHI NORTH CS,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BUHI,BUHI,SAN ISIDRO,1167,25,YELLOW,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112393,12496,CABATUAN ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BUHI,BUHI,CABATUAN,359,10,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112401,12497,IRAYA ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BUHI,BUHI,IRAYA DEL ROSARIO,454,12,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112409,12498,SAGRADA ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BUHI,BUHI,SAGRADA,495,12,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112413,12499,SAN RAFAEL ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BUHI,BUHI,SAN RAFAEL,364,9,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112416,12500,STA. CRUZ ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BUHI,BUHI,STA CRUZ,229,5,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112427,12501,BULA CS,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BULA,BULA,SAN ROQUE POBLACION,1269,29,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112430,12502,CAUSIP ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BULA,BULA,CAUSIP,369,7,GOLD,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112435,12503,LANIPGA ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BULA,BULA,LANIPGA,180,4,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112444,12504,PALSONG ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BULA,BULA,PALSONG,910,25,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112449,12505,SAN FRANCISCO ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,5TH,CAMARINES SUR,BULA,BULA,SAN FRANCISCO,151,4,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112458,12506,CABUSAO CS,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,1ST,CAMARINES SUR,CABUSAO,CABUSAO,NEW POBLACION,537,17,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112462,12507,SAN PEDRO,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,1ST,CAMARINES SUR,CABUSAO,CABUSAO,SAN PEDRO,413,10,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112463,12508,STA. CRUZ ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,1ST,CAMARINES SUR,CABUSAO,CABUSAO,STA CRUZ,248,7,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112466,12509,BALONGAY ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,3RD,CAMARINES SUR,CALABANGA,CALABANGA,BALONGAY,195,6,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112470,12510,CAGSAO ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,3RD,CAMARINES SUR,CALABANGA,CALABANGA,CAGSAO,515,12,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112475,12511,DOMINOROG ELEMENTARY SCHOOL,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,3RD,CAMARINES SUR,CALABANGA,CALABANGA,DOMINOROG,174,6,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112497,12512,UNION ELEMENTARY SCHOOL,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,3RD,CAMARINES SUR,CALABANGA,CALABANGA,SAN LUCAS,1212,30,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112502,12513,SUA ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,3RD,CAMARINES SUR,CAMALIGAN,CAMALIGAN,SUA,271,11,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112505,12514,CALAMBOG ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,3RD,CAMARINES SUR,CANAMAN,CANAMAN,SAN JOSE EAST,79,3,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112512,12515,MANGAYAWAN ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,3RD,CAMARINES SUR,CANAMAN,CANAMAN,MANGAYAWAN,282,7,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112514,12516,PORO ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,3RD,CAMARINES SUR,CANAMAN,CANAMAN,PORO,281,8,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112515,12517,SAN FRANCISCO ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,3RD,CAMARINES SUR,CANAMAN,CANAMAN,SAN FRANCISCO,166,5,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112529,12518,CABACONGAN ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,4TH,CAMARINES SUR,CARAMOAN,CARAMOAN,CABACONGAN,346,7,YELLOW,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112536,12519,DARAGA ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,4TH,CAMARINES SUR,CARAMOAN,CARAMOAN,DARAGA,99,2,YELLOW,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112537,12520,GATA ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,4TH,CAMARINES SUR,CARAMOAN,CARAMOAN,GATA,307,6,GOLD,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112538,12521,GIBGOS ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,4TH,CAMARINES SUR,CARAMOAN,CARAMOAN,GIBGOS,453,12,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112577,12522,DEL GALLEGO CS,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,1ST,CAMARINES SUR,DEL GALLEGO,DEL GALLEGO,POBLACION,1305,33,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112584,12523,SAN JUAN ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,1ST,CAMARINES SUR,DEL GALLEGO,DEL GALLEGO,COMADAYCADAY,261,8,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112594,12524,CAGNIPA ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,4TH,CAMARINES SUR,GARCHITORENA,GARCHITORENA,CAGNIPA,207,3,RED,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112595,12525,CANLONG ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,4TH,CAMARINES SUR,GARCHITORENA,GARCHITORENA,CANLONG,150,2,RED,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112600,12526,GARCHITORENA CS,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,4TH,CAMARINES SUR,GARCHITORENA,GARCHITORENA,BRGY  POBLACION,1316,29,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112607,12527,SAN VICENTE ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,4TH,CAMARINES SUR,GARCHITORENA,GARCHITORENA,SAN VICENTE,289,5,RED,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112612,12528,TOYTOY ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,4TH,CAMARINES SUR,GARCHITORENA,GARCHITORENA,TOYTOY,357,5,RED,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112655,12529,BURABOD ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,4TH,CAMARINES SUR,LAGONOY,LAGONOY SOUTH,BURABOD,503,13,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112663,12530,PANAGAN ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,4TH,CAMARINES SUR,LAGONOY,LAGONOY SOUTH,PANAGAN,108,6,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112676,12531,CONCEPCION ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,2ND,CAMARINES SUR,LIBMANAN,LIBMANAN NORTH,CONCEPCION,225,5,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112680,12532,LABAO ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,2ND,CAMARINES SUR,LIBMANAN,LIBMANAN NORTH,LABAO,269,7,BLUE,GPS PINNING (2009-10),1,1,COOL COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
112693,12533,SAN JUAN ES,SCHOOL WITH NO ANNEXES,REGION V,CAMARINES SUR,2ND,CAMARINES SUR,LIBMANAN,LIBMANAN NORTH,HANDONG,601,17,BLUE,GPS PINNING (2009-10),1,1,HOT COLOR ZONE,24270.84189,20.95204569,2068244,9.510663081
